Math-exam,Science-exam ',English-exam ',Math19-1 ',Science19-1 ',English19-1 ',Math19-2 ',Science19-2 ',English19-2 ',Math19-3 ',Science19-3 ',English19-3 ',Math20-1 ',Science20-1 ',English20-1 ',Math20-2 ',Science20-2 ',English20-2 ',Math20-3 ',Science20-3 ',English20-3 ',Grade
52.0,79.0,74.0,71.0,71.0,95.0,65.0,77.0,61.0,60.0,58.0,68.0,93.0,74.0,66.0,91.0,86.0,91.0,92.0,78.0,78.0,
52.0,66.0,85.0,90.0,78.0,75.0,81.0,76.0,71.0,64.0,78.0,95.0,86.0,71.0,64.0,78.0,76.0,95.0,79.0,85.0,94.0,
77.0,56.0,62.0,73.0,92.0,77.0,94.0,80.0,92.0,65.0,51.0,54.0,94.0,94.0,90.0,84.0,79.0,92.0,93.0,78.0,84.0,
85.0,37.5,70.0,73.8,88.2,81.4,100.0,61.7,84.5,92.6,66.7,73.3,79.2,75.0,85.0,98.6,93.1,88.3,73.3,100.0,61.7,
90.0,70.0,75.0,88.3,84.5,33.3,83.3,80.0,73.8,93.1,88.3,84.5,88.3,91.3,88.0,90.5,93.1,87.6,93.4,68.8,78.6,
52.0,62.0,84.0,67.0,67.0,50.0,55.0,57.0,92.0,90.0,75.0,59.0,85.0,89.0,71.0,71.0,77.0,70.0,82.0,87.0,80.0,
67.0,56.0,78.0,60.0,57.0,87.0,62.0,87.0,64.0,62.0,86.0,71.0,61.0,80.0,74.0,99.0,97.0,70.0,70.0,99.0,94.0,
65.0,85.0,56.0,84.0,95.0,59.0,94.0,55.0,59.0,84.0,63.0,63.0,84.0,63.0,60.0,69.0,72.0,97.0,91.0,85.0,78.0,
85.0,75.0,60.0,100.0,91.3,90.8,63.0,93.1,84.5,74.7,100.0,90.8,96.3,93.1,83.2,75.0,88.3,79.2,100.0,78.0,87.5,
56.0,73.0,92.0,56.0,70.0,64.0,69.0,59.0,71.0,93.0,50.0,53.0,90.0,69.0,77.0,88.0,83.0,71.0,97.0,85.0,83.0,
50.0,80.0,70.0,100.0,61.7,85.6,44.4,85.6,89.9,100.0,90.3,81.4,80.0,83.4,87.6,61.7,90.5,63.6,88.8,73.8,88.4,
52.5,82.5,62.5,90.3,84.5,80.0,100.0,93.1,73.3,88.2,77.7,87.5,88.4,81.4,33.3,40.0,87.5,63.6,96.3,69.6,56.6,
87.5,60.0,72.5,62.3,85.6,87.5,91.3,100.0,70.7,74.2,87.3,61.7,82.7,77.6,77.6,89.1,95.2,89.5,79.2,69.6,69.6,
89.0,71.0,58.0,70.0,54.0,81.0,82.0,75.0,80.0,51.0,78.0,53.0,64.0,82.0,87.0,69.0,96.0,73.0,93.0,85.0,70.0,
75.0,95.0,70.0,100.0,61.7,84.5,57.1,79.2,91.3,78.0,92.0,82.7,64.0,85.0,85.0,100.0,90.5,90.5,88.4,96.3,91.3,
87.0,85.0,84.0,91.0,50.0,73.0,70.0,58.0,77.0,78.0,83.0,72.0,64.0,84.0,94.0,98.0,71.0,72.0,74.0,85.0,81.0,
95.0,60.0,80.0,64.0,83.2,82.7,100.0,93.1,87.6,64.0,84.5,88.2,89.9,79.2,90.8,63.0,87.5,88.4,66.7,89.9,87.3,
82.5,72.5,95.0,85.6,68.8,85.6,89.5,65.4,65.4,77.3,85.6,58.0,85.0,93.4,61.7,83.3,83.2,81.4,100.0,76.8,70.4,
71.0,70.0,88.0,66.0,73.0,50.0,77.0,95.0,68.0,67.0,91.0,80.0,82.0,82.0,92.0,73.0,75.0,74.0,99.0,76.0,70.0,
55.0,62.5,72.5,68.4,61.0,93.4,94.8,86.6,100.0,69.8,100.0,63.0,100.0,89.9,88.3,93.1,91.3,93.1,88.4,83.4,88.3,
75.0,75.0,95.0,79.4,92.2,61.7,93.1,87.6,66.7,87.3,88.2,73.3,100.0,89.9,88.3,78.6,78.5,100.0,85.0,91.3,88.4,
74.0,95.0,90.0,91.0,56.0,90.0,55.0,74.0,67.0,66.0,74.0,87.0,78.0,62.0,73.0,84.0,73.0,75.0,95.0,82.0,82.0,
72.5,70.0,65.0,89.5,84.5,84.5,79.2,82.7,85.0,83.3,85.6,85.6,63.0,90.3,80.0,92.6,73.3,91.3,79.2,79.2,83.2,
85.0,87.0,85.0,85.0,80.0,82.0,75.0,83.0,69.0,84.0,71.0,86.0,86.0,97.0,99.0,94.0,90.0,88.0,90.0,85.0,96.0,
62.0,72.0,94.0,74.0,92.0,63.0,64.0,82.0,66.0,82.0,87.0,68.0,89.0,81.0,95.0,74.0,77.0,88.0,77.0,90.0,77.0,
50.0,80.0,70.0,100.0,91.3,91.3,75.6,85.0,88.4,44.4,44.4,90.8,62.3,85.6,87.5,65.7,80.0,77.7,82.6,89.7,87.5,
90.0,50.0,65.0,60.0,60.0,75.0,84.0,67.0,60.0,75.0,57.0,84.0,84.0,91.0,72.0,78.0,90.0,81.0,89.0,98.0,95.0,
82.5,72.5,95.0,73.3,86.7,61.7,61.7,73.8,79.2,80.0,83.4,87.6,98.6,61.7,61.7,80.7,69.8,90.5,100.0,61.9,78.0,
75.0,95.0,70.0,75.0,88.3,79.2,100.0,85.6,85.6,82.6,73.3,87.5,78.0,92.0,82.7,82.7,77.6,77.6,66.7,40.0,78.5,
53.0,58.0,92.0,64.0,56.0,70.0,56.0,85.0,88.0,76.0,76.0,61.0,83.0,95.0,76.0,95.0,89.0,96.0,96.0,94.0,78.0,
70.0,72.5,95.0,100.0,85.0,79.2,92.2,73.8,88.2,100.0,67.2,62.5,100.0,84.5,79.2,90.5,87.6,61.7,63.0,88.3,78.0,
37.5,82.5,72.5,63.0,90.3,80.0,92.6,73.3,91.3,79.2,79.2,83.2,84.5,87.6,61.7,64.0,84.5,88.2,80.2,84.5,79.7,
70.0,37.5,80.0,100.0,61.7,78.0,75.6,85.0,88.4,100.0,91.3,90.8,93.1,88.3,84.5,63.0,90.3,80.0,87.6,93.1,77.7,
95.0,60.0,80.0,96.3,100.0,85.6,74.7,88.2,77.7,100.0,77.3,60.0,98.6,87.6,90.8,87.6,61.7,87.6,63.0,92.3,68.8,
67.5,72.5,77.5,100.0,87.6,87.6,92.2,87.6,79.2,84.5,87.6,87.3,77.7,80.0,78.0,74.2,87.3,61.7,92.9,68.8,91.3,
76.0,85.0,56.0,76.0,53.0,73.0,71.0,64.0,82.0,72.0,55.0,56.0,74.0,92.0,89.0,90.0,76.0,75.0,86.0,98.0,79.0,
83.0,52.0,70.0,78.0,56.0,89.0,62.0,60.0,75.0,57.0,63.0,83.0,78.0,95.0,70.0,95.0,91.0,82.0,98.0,71.0,87.0,
77.5,62.5,80.0,92.6,73.3,91.3,100.0,61.7,84.5,100.0,85.0,79.2,61.7,100.0,88.2,68.8,88.4,73.3,89.5,88.3,89.9,
79.0,82.0,83.0,81.0,76.0,62.0,87.0,57.0,84.0,76.0,70.0,81.0,86.0,70.0,93.0,69.0,69.0,80.0,96.0,96.0,77.0,
55.0,62.5,72.5,67.3,88.2,90.5,88.3,84.5,33.3,75.0,75.0,89.7,100.0,61.7,84.5,93.1,69.8,83.4,62.3,100.0,68.7,
95.0,95.0,95.0,92.6,73.3,91.3,91.3,82.7,95.3,63.0,95.5,88.3,80.7,69.8,90.5,63.4,83.7,89.7,74.7,70.4,100.0,
80.0,75.0,85.0,82.7,60.0,87.3,79.2,75.7,79.2,78.0,79.3,62.3,63.0,87.5,88.4,78.0,84.8,84.5,88.4,100.0,88.4,
72.5,70.0,65.0,80.0,87.3,77.7,65.7,89.9,85.6,96.3,100.0,100.0,100.0,89.1,93.1,89.5,81.4,87.5,98.6,59.3,40.0,
79.0,90.0,69.0,84.0,80.0,90.0,85.0,82.0,57.0,76.0,81.0,62.0,71.0,65.0,67.0,76.0,70.0,82.0,93.0,99.0,97.0,
85.0,75.0,60.0,90.1,100.0,83.2,100.0,88.3,88.3,98.6,88.0,85.0,78.0,98.6,88.4,63.0,90.3,80.0,100.0,92.0,83.3,
75.0,95.0,70.0,80.2,87.6,61.7,95.5,100.0,85.0,73.3,67.2,67.2,87.3,61.7,85.6,100.0,87.3,89.1,93.4,91.3,88.3,
72.0,57.0,75.0,88.0,85.0,61.0,71.0,88.0,65.0,80.0,54.0,57.0,78.0,92.0,83.0,93.0,78.0,86.0,75.0,86.0,76.0,
72.5,70.0,65.0,61.9,57.1,79.2,100.0,87.6,87.6,100.0,79.7,94.8,82.6,89.7,87.5,44.4,87.6,90.3,100.0,75.0,96.3,
90.0,70.0,75.0,68.7,77.7,69.8,80.2,91.3,85.6,100.0,89.1,93.1,91.3,100.0,87.5,80.7,69.8,90.5,83.3,79.2,61.7,
82.0,77.0,52.0,75.0,56.0,94.0,62.0,92.0,72.0,75.0,66.0,64.0,83.0,78.0,94.0,78.0,77.0,76.0,95.0,71.0,86.0,
83.0,78.0,64.0,55.0,87.0,55.0,93.0,90.0,88.0,73.0,77.0,91.0,92.0,94.0,89.0,98.0,87.0,81.0,73.0,76.0,98.0,
89.0,93.0,91.0,84.0,54.0,78.0,85.0,59.0,78.0,91.0,70.0,51.0,64.0,72.0,83.0,73.0,93.0,77.0,80.0,92.0,99.0,
64.0,52.0,61.0,80.0,82.0,75.0,76.0,56.0,85.0,93.0,58.0,81.0,74.0,95.0,81.0,99.0,75.0,95.0,97.0,83.0,78.0,
65.0,71.0,84.0,73.0,65.0,65.0,90.0,95.0,68.0,73.0,53.0,58.0,83.0,87.0,69.0,71.0,76.0,84.0,95.0,91.0,84.0,
67.5,82.5,75.0,85.6,71.0,85.6,100.0,93.1,73.3,64.0,80.0,82.6,98.6,85.6,93.1,88.4,73.3,91.3,65.7,83.4,78.0,
89.0,84.0,88.0,59.0,72.0,94.0,95.0,60.0,62.0,58.0,66.0,74.0,85.0,79.0,65.0,99.0,91.0,76.0,78.0,92.0,94.0,
75.0,37.5,37.5,100.0,93.1,87.6,75.2,80.5,96.3,69.8,61.7,90.5,98.6,88.4,88.4,69.5,89.7,64.0,67.5,100.0,90.1,
95.0,75.0,70.0,72.0,95.0,81.0,76.0,90.0,91.0,95.0,56.0,89.0,67.0,93.0,88.0,71.0,73.0,80.0,83.0,90.0,99.0,
50.0,82.5,97.5,67.3,88.2,90.5,88.4,83.4,88.3,90.5,88.0,90.5,80.2,87.6,61.7,91.3,92.3,91.3,90.3,100.0,88.3,
55.0,62.5,72.5,90.3,78.0,84.5,62.3,77.7,87.6,75.0,92.4,77.3,83.2,100.0,83.2,92.9,88.3,91.3,68.8,79.4,80.0,
72.5,85.0,85.0,65.7,89.9,85.6,63.6,70.4,65.4,79.2,87.6,85.6,100.0,88.3,88.3,56.3,92.4,93.3,75.2,92.3,85.0,
50.0,80.0,70.0,82.7,88.1,69.8,69.8,76.8,76.8,82.7,60.0,87.3,100.0,96.3,87.6,75.6,85.0,88.4,100.0,91.3,89.7,
67.0,88.0,68.0,81.0,52.0,72.0,84.0,95.0,65.0,71.0,79.0,66.0,63.0,89.0,66.0,92.0,83.0,75.0,79.0,69.0,73.0,
77.5,80.0,80.0,87.6,69.8,69.8,88.3,92.0,56.3,87.5,77.6,67.3,89.5,84.5,84.5,87.5,100.0,87.5,93.1,79.3,93.1,
72.5,85.0,60.0,44.4,85.6,89.9,88.4,100.0,83.2,61.7,100.0,88.2,75.0,88.3,79.2,100.0,61.7,78.0,88.4,93.3,87.6,
75.0,95.0,70.0,74.7,61.7,85.6,93.4,100.0,61.7,77.5,91.3,88.3,100.0,84.5,84.5,57.1,79.2,91.3,100.0,85.6,85.6,
68.0,57.0,53.0,53.0,75.0,50.0,70.0,80.0,90.0,86.0,75.0,68.0,61.0,85.0,83.0,75.0,99.0,74.0,86.0,87.0,88.0,
87.5,60.0,72.5,93.4,77.7,81.4,65.7,89.9,85.6,88.8,82.7,80.0,95.5,61.7,61.7,62.3,85.6,87.5,96.3,91.3,91.3,
75.0,95.0,70.0,68.7,77.7,69.8,90.1,89.7,84.5,78.0,92.9,89.9,80.7,69.8,90.5,92.6,73.3,91.3,90.1,100.0,83.2,
72.5,75.0,80.0,68.8,88.4,73.3,70.6,68.8,88.1,79.2,77.3,100.0,77.7,66.7,89.1,82.7,89.0,88.3,88.4,79.4,64.0,
95.0,84.0,78.0,59.0,74.0,78.0,74.0,68.0,89.0,87.0,69.0,85.0,76.0,79.0,67.0,72.0,93.0,94.0,73.0,89.0,92.0,
75.0,95.0,70.0,90.1,80.0,90.8,100.0,90.5,82.7,84.5,80.0,85.6,80.0,85.6,87.6,76.8,85.6,98.6,100.0,67.5,100.0,
77.0,53.0,68.0,51.0,58.0,89.0,59.0,65.0,70.0,55.0,53.0,60.0,72.0,74.0,78.0,86.0,94.0,82.0,99.0,86.0,84.0,
50.0,82.5,75.0,83.3,85.6,85.6,64.0,80.0,82.6,76.8,85.6,98.6,0.0,79.2,83.2,88.4,100.0,87.6,70.7,83.4,90.5,
85.0,80.0,95.0,72.9,82.7,73.3,64.0,69.8,69.8,80.0,100.0,73.3,80.2,91.3,85.6,100.0,93.1,87.6,96.3,100.0,85.6,
91.0,52.0,79.0,75.0,68.0,82.0,65.0,83.0,56.0,92.0,61.0,79.0,77.0,88.0,67.0,69.0,79.0,95.0,73.0,82.0,75.0,
98.0,71.0,71.0,67.0,84.0,65.0,78.0,86.0,86.0,92.0,89.0,75.0,79.0,81.0,95.0,93.0,95.0,89.0,83.0,94.0,83.0,
72.5,70.0,65.0,78.0,92.9,89.9,98.6,90.5,82.7,100.0,87.9,69.8,92.6,73.3,91.3,91.3,82.7,95.3,63.0,95.5,88.3,
84.0,52.0,93.0,54.0,77.0,64.0,75.0,92.0,59.0,60.0,51.0,74.0,78.0,92.0,89.0,78.0,90.0,69.0,80.0,92.0,76.0,
62.5,85.0,82.5,84.5,80.0,85.6,92.6,90.5,87.6,75.6,40.0,85.0,91.3,100.0,87.5,92.2,87.6,79.2,85.0,71.0,84.5,
85.0,81.0,77.0,80.0,92.0,63.0,79.0,64.0,92.0,68.0,93.0,54.0,83.0,74.0,76.0,91.0,99.0,85.0,86.0,97.0,78.0,
85.0,80.0,95.0,98.6,93.1,88.3,89.1,66.7,100.0,79.2,89.9,84.5,90.1,80.0,90.8,44.4,85.6,89.9,100.0,83.2,83.2,
82.5,72.5,95.0,73.3,87.5,77.7,63.6,82.7,66.7,100.0,78.6,63.6,80.0,89.0,77.7,100.0,89.9,89.9,100.0,80.0,100.0,
95.0,81.0,59.0,56.0,74.0,85.0,88.0,63.0,63.0,53.0,73.0,70.0,92.0,67.0,70.0,77.0,78.0,81.0,91.0,81.0,88.0,
62.5,75.0,75.0,90.5,80.0,80.0,90.1,87.6,87.6,100.0,61.7,88.3,65.7,89.9,85.6,63.6,70.4,65.4,79.2,87.6,85.6,
72.5,70.0,65.0,100.0,84.5,79.2,90.5,87.6,61.7,63.0,88.3,78.0,63.0,90.3,80.0,78.0,87.6,75.0,92.6,92.6,52.4,
95.0,37.5,85.0,91.3,88.4,95.5,87.6,100.0,69.5,93.1,63.6,95.5,100.0,73.3,73.3,93.1,75.7,90.3,79.2,77.3,79.2,
75.0,60.0,71.0,83.0,72.0,57.0,62.0,61.0,92.0,78.0,95.0,62.0,91.0,63.0,61.0,83.0,78.0,99.0,92.0,92.0,95.0,
72.5,70.0,65.0,57.1,79.2,91.3,61.9,84.5,93.1,100.0,95.5,91.3,100.0,84.5,79.2,100.0,89.9,88.3,100.0,61.7,85.6,
75.0,95.0,70.0,77.7,80.0,78.0,95.5,89.9,90.5,89.5,92.3,91.3,100.0,93.1,87.6,88.3,90.5,92.2,83.3,83.3,92.4,
54.0,76.0,58.0,65.0,56.0,75.0,85.0,81.0,72.0,90.0,67.0,59.0,82.0,62.0,73.0,80.0,87.0,73.0,74.0,99.0,78.0,
52.5,82.5,62.5,67.3,88.2,90.5,84.5,88.0,71.0,68.8,100.0,88.3,80.2,87.6,61.7,95.5,100.0,85.0,73.3,67.2,67.2,
52.5,82.5,62.5,0.0,79.2,83.2,94.8,87.5,84.5,78.0,79.2,61.7,69.8,68.8,73.3,73.3,67.2,67.2,69.8,89.7,98.6,
52.5,65.0,60.0,68.8,92.9,80.0,44.4,85.6,89.9,89.1,66.7,100.0,88.8,92.4,90.5,79.2,90.8,85.6,100.0,69.6,76.8,
78.0,54.0,83.0,64.0,57.0,77.0,81.0,84.0,60.0,75.0,90.0,79.0,76.0,91.0,91.0,95.0,89.0,87.0,86.0,74.0,92.0,
75.0,95.0,95.0,68.7,77.7,69.8,69.8,80.0,83.3,100.0,98.6,90.9,61.7,90.5,90.5,91.3,92.0,71.0,82.7,75.2,62.3,
50.0,69.0,89.0,67.0,60.0,73.0,57.0,71.0,67.0,93.0,71.0,62.0,70.0,83.0,77.0,93.0,91.0,87.0,78.0,99.0,75.0,
77.5,62.5,80.0,91.3,100.0,87.5,68.8,100.0,88.3,89.1,56.6,84.5,91.3,100.0,79.2,80.2,73.8,69.8,79.2,68.8,100.0,
55.0,72.0,67.0,58.0,53.0,94.0,69.0,78.0,59.0,87.0,59.0,78.0,60.0,63.0,95.0,82.0,92.0,77.0,79.0,98.0,81.0,
82.0,76.0,75.0,86.0,86.0,84.0,70.0,82.0,63.0,57.0,63.0,69.0,61.0,90.0,71.0,70.0,79.0,76.0,84.0,85.0,92.0,
67.5,72.5,77.5,93.1,88.3,84.5,61.9,84.5,93.1,74.7,88.2,77.7,85.6,83.2,92.3,68.8,88.4,73.3,68.7,77.3,87.6,
85.0,80.0,95.0,98.6,88.3,88.3,95.5,85.6,93.1,90.8,88.3,84.6,89.9,100.0,82.7,61.0,84.6,91.3,98.6,88.3,84.5,
87.5,60.0,72.5,61.9,84.5,93.1,100.0,78.0,78.0,89.9,90.5,73.8,78.0,92.0,88.2,79.2,69.6,69.6,60.0,77.3,77.8,
72.5,70.0,65.0,80.0,100.0,80.0,92.4,85.6,61.7,56.6,78.0,81.4,98.6,87.6,90.8,87.6,61.7,87.6,63.0,92.3,68.8,
75.0,95.0,82.5,100.0,89.9,89.9,61.0,93.3,83.7,69.6,87.5,93.4,100.0,91.3,90.8,82.7,89.0,88.3,87.6,94.6,77.7,
90.0,70.0,75.0,72.9,78.0,73.8,90.5,61.7,100.0,80.2,80.2,33.3,68.7,77.7,69.8,69.8,80.0,83.3,100.0,98.6,90.9,
90.0,70.0,75.0,100.0,61.7,78.0,90.1,80.0,90.8,80.0,61.7,77.7,82.7,88.1,69.8,69.8,76.8,76.8,82.7,60.0,87.3,
